ContractId,Age,Gender,Children,Profession,"Customer Type","Multiple cars","Driving Licence Years","Car category","Annual Kilometers",Gearbox,Fuel
1302,49,Woman,4+,"Public Sector - Manager",Agency,No,15,Estate,20550,Automatic,Petrol
1306,48,Woman,4+,"Public Sector - Employee",Agency,No,18,Sport,34712,Automatic,Petrol
1309,18,Woman,0,"Private Sector - Manager",Agency,Yes,0,Saloon,36953,Automatic,Petrol
1310,50,Man,1,Independant,Agency,No,20,Estate,20234,Automatic,Diesel
1311,57,Woman,1,"Private Sector - Employee",Agency,No,5,Saloon,38482,Automatic,Diesel
1312,26,Man,2,"Private Sector - Manager",Agency,Yes,8,Saloon,38984,Automatic,Diesel
1313,21,Woman,0,"Private Sector - Director",Agency,No,3,Sport,18461,Automatic,Diesel
1315,18,Man,4+,Student,On-line,No,0,Estate,50345,Manual,Petrol
1316,73,Woman,4+,Retired,Agency,No,5,Saloon,24032,Manual,Diesel
1318,78,Man,4+,Independant,Agency,No,18,Estate,38204,Automatic,Petrol
1319,41,Woman,2,"Private Sector - Employee",Agency,No,5,Sport,21985,Automatic,Petrol
1320,44,Woman,1,Independant,Agency,No,4,Saloon,26463,Automatic,Diesel
1321,58,Woman,1,Independant,Agency,No,22,Sport,22352,Automatic,Petrol
1323,43,Woman,4+,Unemployed,Agency,Yes,6,Saloon,31260,Automatic,Petrol
1324,19,Man,1,"Public Sector - Director",Agency,Yes,1,Estate,19308,Automatic,Petrol
1325,35,Man,0,Independant,On-line,Yes,6,Estate,33782,Automatic,Diesel
1326,39,Man,4+,"Private Sector - Manager",Agency,Yes,15,Saloon,33812,Automatic,Diesel
1329,52,Man,1,Student,On-line,Yes,15,Sport,17494,Automatic,Petrol
1331,36,Woman,4+,Government,Agency,Yes,12,Saloon,26389,Automatic,Diesel
1333,26,Woman,3,"Private Sector - Manager",Agency,Yes,4,Estate,14059,Automatic,Petrol
1334,70,Man,4+,"Private Sector - Manager",On-line,Yes,18,Sport,22199,Automatic,Diesel
1336,37,Man,0,Independant,Agency,Yes,16,Saloon,26431,Automatic,Diesel
1337,73,Man,2,"Public Sector - Employee",On-line,No,7,Saloon,27992,Manual,Petrol
1338,21,Man,1,Independant,Agency,Yes,3,Estate,23462,Automatic,Petrol
1339,50,Man,4+,"Private Sector - Director",Agency,Yes,11,Sport,28179,Manual,Diesel
1341,20,Woman,4+,Unemployed,Agency,No,2,Saloon,25581,Automatic,Diesel
1342,48,Woman,0,Retired,Agency,Yes,8,Estate,25881,Automatic,Petrol
1343,43,Woman,2,Independant,Agency,No,9,Saloon,24686,Automatic,Diesel
1344,38,Woman,4+,Retired,On-line,Yes,16,Saloon,22640,Automatic,Diesel
1346,45,Woman,1,"Public Sector - Employee",Agency,No,4,Estate,28657,Automatic,Diesel
1347,66,Woman,0,Retired,On-line,Yes,14,Estate,22124,Automatic,Diesel
1348,69,Woman,2,"Public Sector - Employee",Agency,No,21,Sport,18021,Automatic,Diesel
1349,35,Woman,0,Independant,Agency,No,17,Sport,22052,Manual,Petrol
1351,74,Man,4+,"Public Sector - Employee",On-line,No,7,Sport,24534,Manual,Petrol
1352,24,Woman,0,Independant,On-line,No,6,Saloon,19480,Automatic,Petrol
1353,28,Woman,1,"Public Sector - Director",Agency,No,6,Sport,21505,Automatic,Diesel
1354,50,Woman,4+,Government,On-line,Yes,5,Sport,27020,Automatic,Petrol
1357,18,Woman,1,Retired,Agency,No,0,Sport,39374,Manual,Diesel
1358,21,Man,1,Independant,On-line,No,3,Sport,17568,Automatic,Diesel
1359,52,Woman,2,"Public Sector - Employee",On-line,No,19,Saloon,21443,Automatic,Petrol
1360,24,Man,4+,"Public Sector - Manager",Agency,Yes,6,Saloon,13711,Automatic,Diesel
1361,48,Man,2,Independant,Agency,No,3,Estate,35930,Automatic,Diesel
1362,72,Woman,1,"Public Sector - Manager",Agency,Yes,13,Estate,19913,Automatic,Diesel
1363,23,Man,0,"Public Sector - Director",Agency,Yes,5,Estate,16209,Automatic,Petrol
1364,40,Man,1,Independant,On-line,No,12,Sport,18934,Manual,Diesel
1365,19,Woman,2,Unemployed,Agency,Yes,1,Saloon,21358,Automatic,Petrol
1366,66,Man,4+,Student,On-line,No,19,Sport,17000,Automatic,Diesel
1367,48,Woman,2,Independant,Agency,Yes,19,Estate,17132,Automatic,Diesel
1368,27,Woman,1,Independant,Agency,No,8,Sport,15577,Manual,Diesel
1369,53,Woman,0,"Public Sector - Director",On-line,No,20,Sport,15483,Automatic,Diesel
1371,49,Woman,1,"Private Sector - Director",Agency,No,8,Sport,19751,Automatic,Diesel
1373,70,Man,4+,Independant,Agency,No,17,Sport,43131,Manual,Petrol
1375,39,Woman,2,Independant,Agency,No,12,Saloon,19856,Automatic,Diesel
1376,58,Man,2,"Private Sector - Manager",On-line,Yes,6,Sport,23515,Manual,Diesel
1377,40,Woman,1,Independant,Agency,Yes,7,Saloon,29537,Manual,Diesel
1378,20,Man,0,"Public Sector - Manager",Agency,No,2,Sport,29694,Manual,Diesel
1379,22,Woman,1,Retired,Agency,No,4,Estate,14901,Automatic,Petrol
1380,52,Woman,4+,Independant,Agency,Yes,6,Estate,19233,Automatic,Diesel
1381,24,Woman,2,Independant,On-line,No,6,Saloon,43652,Automatic,Diesel
1382,20,Woman,2,Retired,Agency,No,2,Saloon,15060,Manual,Petrol
1383,40,Man,4+,Independant,On-line,No,22,Estate,25898,Automatic,Petrol
1384,40,Woman,4+,Retired,Agency,Yes,7,Saloon,29566,Automatic,Petrol
1385,57,Woman,2,Retired,Agency,No,7,Sport,24723,Manual,Diesel
1386,37,Man,4+,"Private Sector - Employee",Agency,No,19,Saloon,28242,Automatic,Diesel
1387,74,Man,2,"Private Sector - Employee",On-line,No,7,Saloon,32576,Manual,Diesel
1388,45,Woman,3,"Private Sector - Employee",Agency,Yes,13,Saloon,31138,Manual,Diesel
1389,38,Man,2,"Public Sector - Manager",Agency,Yes,15,Sport,30065,Automatic,Diesel
1391,39,Man,1,"Public Sector - Director",On-line,Yes,19,Sport,19261,Manual,Diesel
1392,66,Man,2,Unemployed,On-line,No,9,Sport,45173,Automatic,Petrol
1393,50,Man,3,"Public Sector - Employee",On-line,Yes,12,Sport,23370,Automatic,Diesel
1394,55,Woman,4+,"Public Sector - Employee",Agency,Yes,7,Saloon,16385,Automatic,Petrol
1395,36,Woman,4+,Independant,Agency,No,14,Estate,31998,Automatic,Diesel
1396,28,Man,4+,"Public Sector - Director",Agency,No,4,Sport,28590,Automatic,Petrol
1397,71,Man,1,Independant,On-line,No,16,Estate,19316,Manual,Petrol
1398,69,Woman,2,"Public Sector - Manager",On-line,No,13,Saloon,34609,Automatic,Diesel
1399,46,Woman,4+,Government,On-line,Yes,8,Estate,41621,Automatic,Diesel
1401,26,Man,1,"Private Sector - Employee",Agency,Yes,8,Sport,20649,Automatic,Petrol
1402,48,Man,2,Student,On-line,No,18,Estate,40728,Automatic,Diesel
1403,22,Woman,4+,Independant,Agency,No,4,Estate,26208,Automatic,Petrol
1404,27,Woman,3,"Private Sector - Employee",On-line,No,9,Estate,10112,Manual,Petrol
1406,18,Woman,1,"Private Sector - Employee",On-line,Yes,0,Saloon,25147,Automatic,Diesel
1408,22,Man,2,"Public Sector - Manager",Agency,No,3,Saloon,20655,Manual,Diesel
1409,56,Woman,2,Retired,On-line,Yes,3,Sport,16831,Manual,Diesel
1410,22,Man,1,"Private Sector - Manager",Agency,No,4,Estate,22364,Manual,Diesel
1411,23,Man,2,Independant,Agency,No,5,Sport,11145,Automatic,Petrol
1412,21,Man,4+,"Public Sector - Manager",Agency,No,3,Estate,18592,Manual,Petrol
1414,64,Man,4+,"Public Sector - Manager",Agency,No,9,Saloon,36168,Automatic,Petrol
1415,54,Woman,3,Retired,Agency,No,16,Saloon,13107,Automatic,Diesel
1416,54,Woman,4+,Independant,Agency,Yes,15,Estate,26594,Automatic,Diesel
1417,23,Man,0,Student,Agency,No,5,Estate,33361,Manual,Diesel
1418,39,Man,4+,Student,On-line,No,6,Saloon,30363,Automatic,Petrol
1419,80,Woman,0,Independant,Agency,No,14,Sport,12758,Manual,Diesel
1420,18,Man,1,Independant,On-line,Yes,0,Estate,25696,Automatic,Petrol
1421,54,Man,1,Unemployed,Agency,Yes,19,Saloon,26585,Automatic,Diesel
1422,20,Man,0,Independant,On-line,No,2,Sport,27237,Manual,Diesel
1423,30,Man,1,Student,On-line,Yes,4,Saloon,12086,Manual,Diesel
1425,66,Woman,3,"Public Sector - Manager",Agency,No,17,Sport,29523,Automatic,Petrol
1426,56,Man,4+,Retired,On-line,No,11,Saloon,31351,Automatic,Diesel
1427,55,Woman,2,"Private Sector - Employee",Agency,No,19,Estate,40165,Manual,Petrol
1428,54,Woman,2,"Private Sector - Manager",On-line,Yes,8,Estate,27330,Automatic,Diesel
1429,75,Woman,0,"Private Sector - Manager",Agency,No,21,Saloon,16756,Automatic,Diesel
1430,42,Woman,1,"Public Sector - Director",Agency,No,19,Estate,38904,Automatic,Diesel
1432,29,Man,4+,"Private Sector - Manager",Agency,Yes,4,Estate,21681,Automatic,Diesel
1433,80,Man,1,"Public Sector - Employee",Agency,Yes,4,Estate,16982,Manual,Diesel
1434,29,Man,4+,Government,On-line,No,11,Estate,31531,Manual,Diesel
1435,42,Woman,2,Government,On-line,Yes,11,Estate,49017,Automatic,Diesel
1436,19,Woman,2,Student,Agency,Yes,1,Saloon,28990,Manual,Diesel
1438,55,Woman,4+,Independant,On-line,No,18,Sport,17364,Automatic,Diesel
1439,55,Woman,0,Government,Agency,No,9,Saloon,31100,Manual,Petrol
1440,55,Woman,0,"Private Sector - Employee",Agency,No,22,Saloon,28088,Manual,Diesel
1441,38,Man,3,"Private Sector - Employee",On-line,Yes,14,Sport,41530,Manual,Diesel
1443,25,Woman,2,"Public Sector - Employee",On-line,Yes,6,Sport,19848,Automatic,Diesel
1444,79,Woman,2,Independant,On-line,Yes,8,Estate,17641,Automatic,Petrol
1447,57,Man,0,Independant,On-line,Yes,16,Saloon,33362,Automatic,Diesel
1448,48,Man,3,Retired,Agency,Yes,22,Sport,20431,Manual,Petrol
1449,54,Woman,0,Government,Agency,No,5,Estate,44916,Automatic,Petrol
1450,46,Man,1,"Public Sector - Employee",Agency,Yes,3,Estate,29598,Automatic,Diesel
1453,49,Woman,1,Independant,On-line,No,17,Estate,30566,Automatic,Diesel
1455,26,Man,2,"Public Sector - Employee",On-line,Yes,8,Estate,19874,Manual,Diesel
1456,80,Woman,4+,"Public Sector - Employee",On-line,Yes,14,Sport,31620,Automatic,Petrol
1457,24,Man,1,Retired,Agency,No,6,Estate,20908,Automatic,Diesel
1458,46,Man,2,Independant,On-line,No,21,Sport,17242,Manual,Diesel
1459,26,Woman,4+,Independant,Agency,No,8,Estate,32596,Manual,Diesel
1460,50,Woman,1,"Private Sector - Director",Agency,Yes,13,Estate,25782,Automatic,Petrol
1463,50,Woman,4+,Retired,Agency,No,11,Sport,42076,Automatic,Diesel
1464,68,Woman,0,"Private Sector - Employee",Agency,No,10,Sport,15979,Automatic,Diesel
1465,22,Man,4+,"Public Sector - Employee",Agency,No,4,Sport,26133,Automatic,Diesel
1466,63,Man,4+,"Public Sector - Manager",On-line,No,20,Estate,14301,Automatic,Petrol
1467,43,Woman,4+,"Public Sector - Employee",Agency,No,11,Estate,47702,Manual,Diesel
1468,18,Woman,4+,Independant,Agency,No,0,Sport,36479,Automatic,Petrol
1469,38,Man,2,"Public Sector - Manager",Agency,No,6,Sport,15704,Automatic,Diesel
1470,85,Man,1,"Private Sector - Manager",On-line,Yes,13,Saloon,21720,Manual,Diesel
1471,25,Man,2,Retired,Agency,No,4,Estate,19202,Automatic,Diesel
1472,30,Woman,1,Retired,Agency,No,12,Estate,39440,Automatic,Diesel
1473,56,Woman,1,"Public Sector - Manager",Agency,Yes,22,Estate,20095,Automatic,Petrol
1474,63,Man,2,Retired,Agency,Yes,17,Saloon,40370,Manual,Petrol
1476,18,Woman,2,Government,Agency,No,0,Sport,25888,Automatic,Diesel
1477,37,Man,1,"Private Sector - Director",Agency,Yes,3,Saloon,22197,Automatic,Petrol
1478,26,Woman,1,"Public Sector - Manager",Agency,No,8,Estate,30086,Automatic,Diesel
1480,79,Woman,0,Independant,Agency,No,7,Estate,23225,Automatic,Diesel
1481,25,Man,3,Retired,On-line,No,7,Sport,38438,Automatic,Diesel
1482,34,Woman,4+,"Private Sector - Employee",Agency,No,6,Sport,28900,Automatic,Diesel
1483,40,Man,0,Unemployed,Agency,Yes,11,Saloon,24566,Manual,Diesel
1484,64,Man,1,"Public Sector - Manager",On-line,Yes,20,Sport,14978,Automatic,Petrol
1485,37,Man,2,Independant,On-line,Yes,11,Sport,27126,Automatic,Petrol
1486,80,Man,4+,"Public Sector - Employee",Agency,No,13,Sport,24486,Manual,Diesel
1487,55,Woman,4+,Government,Agency,Yes,20,Sport,29786,Automatic,Petrol
1488,46,Woman,2,"Private Sector - Director",Agency,No,9,Sport,38823,Manual,Diesel
1489,74,Woman,4+,"Private Sector - Manager",On-line,No,7,Sport,17423,Automatic,Diesel
1490,19,Man,1,"Private Sector - Manager",Agency,No,1,Estate,15442,Manual,Petrol
1491,48,Man,1,"Public Sector - Employee",On-line,Yes,15,Saloon,11266,Automatic,Diesel
1493,26,Woman,3,"Private Sector - Director",Agency,Yes,7,Estate,36249,Automatic,Petrol
1494,50,Man,0,"Public Sector - Employee",Agency,No,6,Estate,29379,Automatic,Diesel
1495,39,Woman,0,Retired,Agency,Yes,6,Saloon,18210,Manual,Petrol
1496,54,Man,0,"Private Sector - Manager",Agency,Yes,14,Estate,42342,Automatic,Diesel
1497,74,Man,4+,Independant,Agency,Yes,15,Estate,27815,Automatic,Diesel
1498,71,Woman,1,Government,On-line,No,3,Saloon,26188,Automatic,Diesel
1499,21,Woman,0,Unemployed,Agency,No,3,Saloon,28336,Automatic,Diesel
1502,44,Man,2,"Private Sector - Director",Agency,No,6,Saloon,36443,Automatic,Petrol
1503,23,Man,4+,Unemployed,Agency,No,3,Saloon,17542,Manual,Diesel
1504,63,Woman,2,"Private Sector - Director",Agency,No,14,Estate,20700,Automatic,Petrol
1505,41,Man,3,Retired,Agency,No,15,Sport,29343,Automatic,Diesel
1506,36,Man,4+,Independant,Agency,Yes,18,Estate,30874,Automatic,Petrol
1507,22,Man,4+,"Public Sector - Manager",On-line,Yes,4,Sport,39343,Manual,Diesel
1508,73,Man,3,"Public Sector - Employee",Agency,Yes,3,Estate,24342,Automatic,Diesel
1509,19,Woman,4+,"Private Sector - Employee",On-line,Yes,1,Estate,28173,Automatic,Diesel
1510,55,Woman,0,Unemployed,On-line,Yes,14,Estate,29510,Automatic,Diesel
1511,38,Woman,2,"Public Sector - Employee",Agency,Yes,14,Sport,27380,Automatic,Diesel
1512,74,Man,4+,"Public Sector - Director",On-line,No,16,Saloon,15266,Automatic,Diesel
1514,36,Woman,2,"Private Sector - Director",Agency,No,18,Estate,19929,Manual,Diesel
1515,18,Woman,4+,Independant,Agency,No,0,Saloon,40141,Automatic,Diesel
1516,48,Woman,2,Student,Agency,No,8,Sport,25841,Manual,Petrol
1517,53,Woman,1,Independant,On-line,No,17,Sport,21508,Automatic,Diesel
1518,49,Man,4+,Student,Agency,No,11,Sport,39938,Manual,Diesel
1519,26,Man,3,Independant,Agency,No,5,Sport,18074,Automatic,Petrol
1520,67,Man,2,Student,Agency,Yes,13,Estate,30073,Automatic,Diesel
1521,38,Man,2,Independant,Agency,No,14,Saloon,17202,Manual,Petrol
1522,32,Man,0,"Public Sector - Manager",Agency,Yes,8,Saloon,31202,Manual,Diesel
1523,24,Man,4+,"Private Sector - Director",Agency,Yes,6,Sport,28451,Automatic,Petrol
1524,37,Man,4+,Unemployed,On-line,No,19,Estate,21409,Manual,Diesel
1525,19,Man,4+,"Private Sector - Employee",Agency,Yes,1,Sport,21287,Automatic,Petrol
1526,32,Man,0,Unemployed,Agency,No,8,Estate,22691,Automatic,Diesel
1527,74,Man,1,"Public Sector - Manager",Agency,Yes,13,Estate,28259,Automatic,Petrol
1529,75,Man,1,Student,On-line,No,15,Estate,33822,Automatic,Diesel
1530,25,Woman,2,Unemployed,Agency,No,7,Sport,29383,Automatic,Diesel
1531,71,Man,2,Independant,Agency,No,8,Estate,24104,Automatic,Diesel
1532,52,Woman,1,Independant,Agency,No,19,Estate,24962,Automatic,Petrol
1533,67,Woman,4+,Independant,On-line,No,20,Saloon,20264,Manual,Diesel
1534,36,Woman,2,Unemployed,Agency,Yes,18,Estate,26564,Automatic,Petrol
1535,28,Man,2,Independant,On-line,No,10,Estate,33308,Automatic,Diesel
1536,48,Man,1,"Private Sector - Employee",Agency,No,20,Estate,29601,Manual,Diesel
1539,45,Man,1,Retired,Agency,No,20,Sport,24393,Automatic,Petrol
1540,25,Man,2,"Public Sector - Director",Agency,No,7,Sport,22444,Automatic,Diesel
1542,24,Man,2,"Public Sector - Employee",Agency,Yes,6,Sport,8456,Automatic,Diesel
1543,35,Woman,1,Independant,On-line,No,3,Sport,25099,Automatic,Petrol
1544,51,Man,4+,"Private Sector - Manager",Agency,No,19,Sport,22956,Automatic,Diesel
1545,66,Woman,1,Unemployed,Agency,Yes,3,Saloon,21005,Automatic,Diesel
1546,35,Woman,4+,"Public Sector - Director",On-line,No,17,Saloon,20145,Manual,Diesel
1547,37,Man,1,Government,On-line,No,12,Estate,39199,Automatic,Diesel
1548,39,Woman,1,"Private Sector - Manager",Agency,No,19,Saloon,23033,Automatic,Diesel
1551,20,Man,4+,Retired,Agency,Yes,2,Estate,34091,Manual,Diesel
1552,22,Man,2,"Public Sector - Director",Agency,No,4,Sport,21047,Automatic,Diesel
1553,47,Woman,4+,"Public Sector - Director",On-line,Yes,6,Estate,31289,Automatic,Petrol
1554,42,Man,2,"Private Sector - Employee",On-line,No,21,Estate,32422,Automatic,Petrol
1555,73,Woman,0,Student,Agency,No,6,Saloon,18514,Automatic,Diesel
1556,37,Woman,4+,"Public Sector - Employee",On-line,No,13,Sport,15642,Automatic,Diesel
1557,39,Man,4+,"Private Sector - Manager",Agency,No,19,Saloon,24339,Automatic,Diesel
1558,30,Man,0,"Private Sector - Director",On-line,No,3,Saloon,32346,Manual,Petrol
1559,32,Man,4+,"Public Sector - Director",Agency,Yes,4,Estate,31213,Automatic,Diesel
1561,33,Man,0,Independant,On-line,Yes,3,Sport,15823,Automatic,Petrol
1562,43,Woman,4+,"Public Sector - Manager",Agency,No,20,Sport,27881,Automatic,Petrol
1564,51,Man,3,"Public Sector - Manager",Agency,Yes,6,Saloon,25001,Automatic,Diesel
1565,63,Woman,0,"Public Sector - Employee",Agency,Yes,5,Estate,38977,Manual,Petrol
1566,47,Woman,2,Student,Agency,No,14,Estate,22053,Manual,Petrol
1567,21,Man,0,"Public Sector - Director",On-line,No,3,Saloon,27514,Automatic,Diesel
1569,55,Man,0,Unemployed,Agency,No,3,Saloon,26927,Automatic,Petrol
1570,80,Man,0,"Public Sector - Director",Agency,Yes,3,Estate,18676,Automatic,Petrol
1571,20,Woman,0,Student,Agency,No,2,Estate,19132,Automatic,Diesel
1572,19,Man,0,Independant,Agency,Yes,1,Estate,21717,Automatic,Diesel
1573,48,Woman,4+,Retired,Agency,Yes,17,Saloon,21173,Automatic,Diesel
1575,41,Woman,4+,"Public Sector - Director",Agency,Yes,18,Saloon,20875,Manual,Diesel
1576,56,Woman,4+,"Private Sector - Employee",On-line,Yes,21,Sport,40660,Manual,Diesel
1578,41,Man,4+,"Public Sector - Manager",On-line,No,13,Sport,22901,Automatic,Diesel
1579,45,Man,1,"Public Sector - Director",Agency,No,7,Sport,15634,Manual,Diesel
1580,31,Man,2,Government,Agency,No,13,Saloon,33359,Automatic,Diesel
1581,19,Woman,2,"Public Sector - Director",Agency,No,1,Saloon,43162,Automatic,Diesel
1582,43,Woman,2,Student,On-line,No,17,Saloon,11531,Automatic,Diesel
1583,67,Woman,4+,"Private Sector - Director",On-line,Yes,6,Saloon,33234,Automatic,Diesel
1584,22,Woman,0,"Private Sector - Employee",Agency,No,4,Estate,40267,Manual,Diesel
1585,94,Man,4+,Student,Agency,Yes,17,Sport,33795,Automatic,Diesel
1586,78,Man,4+,"Public Sector - Director",Agency,Yes,21,Sport,40498,Automatic,Diesel
1587,74,Woman,4+,Government,On-line,No,18,Saloon,59925,Automatic,Diesel
1588,56,Woman,4+,"Public Sector - Employee",Agency,No,19,Sport,23955,Automatic,Diesel
1589,34,Woman,1,Retired,On-line,Yes,15,Saloon,22551,Automatic,Diesel
1590,45,Man,4+,"Public Sector - Director",Agency,No,5,Sport,12895,Automatic,Diesel
1592,63,Woman,0,Independant,Agency,No,10,Sport,14047,Automatic,Petrol
1593,45,Woman,1,"Public Sector - Employee",Agency,No,11,Sport,27182,Automatic,Petrol
1594,38,Woman,4+,"Private Sector - Employee",Agency,No,19,Saloon,53679,Manual,Petrol
1596,55,Woman,4+,Independant,Agency,No,5,Saloon,21235,Automatic,Petrol
1597,27,Man,0,Independant,Agency,No,6,Estate,29688,Automatic,Diesel
1598,74,Man,2,"Private Sector - Director",Agency,No,12,Sport,16504,Automatic,Petrol
1601,32,Woman,4+,"Private Sector - Manager",Agency,No,6,Saloon,32573,Manual,Diesel
1603,42,Woman,2,Student,Agency,No,8,Sport,30952,Automatic,Diesel
1604,19,Woman,1,"Public Sector - Manager",Agency,No,1,Estate,19967,Automatic,Diesel
1605,79,Woman,2,Government,Agency,No,9,Saloon,19889,Automatic,Petrol
1606,46,Man,0,Unemployed,On-line,No,5,Estate,22505,Automatic,Petrol
1607,50,Woman,4+,"Private Sector - Director",Agency,No,22,Sport,26439,Automatic,Diesel
1608,54,Man,1,"Private Sector - Employee",Agency,Yes,15,Saloon,20118,Automatic,Diesel
1610,70,Woman,2,"Private Sector - Employee",On-line,No,19,Estate,23526,Automatic,Diesel
1611,20,Man,4+,Independant,Agency,Yes,2,Estate,25162,Automatic,Petrol
1612,42,Woman,1,"Private Sector - Employee",Agency,Yes,11,Estate,27748,Automatic,Diesel
1614,41,Woman,1,Independant,Agency,No,12,Sport,21178,Automatic,Diesel
1615,21,Woman,4+,"Public Sector - Manager",Agency,No,3,Saloon,27165,Manual,Diesel
1616,55,Woman,4+,"Private Sector - Employee",On-line,No,17,Saloon,23554,Automatic,Petrol
1617,52,Man,2,Retired,On-line,Yes,21,Sport,20646,Automatic,Diesel
1618,43,Woman,0,"Private Sector - Director",Agency,No,21,Saloon,53926,Automatic,Petrol
1620,27,Man,3,"Private Sector - Manager",Agency,No,9,Sport,39282,Automatic,Diesel
1621,44,Man,4+,"Private Sector - Director",Agency,No,16,Saloon,14518,Automatic,Diesel
1622,72,Woman,1,"Public Sector - Manager",Agency,No,21,Estate,25167,Automatic,Petrol
1623,39,Woman,2,Government,On-line,No,9,Sport,23749,Automatic,Diesel
1624,70,Man,3,"Private Sector - Manager",Agency,Yes,16,Sport,43268,Manual,Petrol
1626,38,Man,0,Independant,Agency,No,11,Estate,30516,Automatic,Petrol
1629,74,Man,4+,Unemployed,Agency,No,7,Saloon,22225,Automatic,Diesel
1630,52,Man,2,"Public Sector - Director",On-line,No,8,Saloon,29456,Automatic,Diesel
1632,63,Woman,2,"Private Sector - Manager",Agency,No,15,Sport,19509,Automatic,Petrol
1633,62,Woman,1,Independant,Agency,No,5,Sport,13994,Automatic,Diesel
1634,46,Man,4+,"Private Sector - Manager",On-line,Yes,18,Sport,28744,Automatic,Diesel
